company_id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,debt_to_equity,interest_coverage,asset_turnover,free_cash_flow_cr,capex_cr,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr,revenue_cagr_5yr,pat_cagr_5yr,eps_cagr_5yr,composite_quality_score
ABB,2012.0,8.77,12.22,34.9,0.0,,1.82,42.0,59.0,68.0,1657.0,25.0,0.0,101.0,,,,55.06
ABB,2014.0,8.7,11.73,34.9,0.0,,2.0,11.0,144.0,93.0,1657.0,25.0,0.0,155.0,,,,55.49
ABB,2015.0,10.0,13.63,34.9,0.0,,1.67,28.0,187.0,108.0,1657.0,29.0,0.0,215.0,,,,56.1
ABB,2016.0,9.76,13.96,34.9,0.0,138.33,1.62,172.0,77.0,120.0,1657.0,29.0,0.0,249.0,,,,55.71
ABB,2017.0,9.54,13.71,34.9,0.0,227.5,1.41,152.0,155.0,130.0,1657.0,31.0,0.0,307.0,11.92,13.82,13.84,69.09
ABB,2018.0,12.16,15.92,34.9,0.0,160.5,1.37,-62.0,215.0,189.0,1657.0,29.0,0.0,153.0,,,,57.33
ABB,2019.0,12.23,16.44,34.9,0.0,359.0,1.25,242.0,257.0,212.0,1657.0,31.0,0.0,499.0,10.08,17.84,17.92,68.41
ABB,2020.0,14.49,18.49,34.9,0.07,96.78,1.15,225.0,401.0,279.0,1657.0,90.0,175.0,626.0,12.33,20.96,20.9,73.47
ABB,2021.0,16.03,21.39,34.9,0.06,55.72,1.12,655.0,72.0,325.0,1657.0,85.0,153.0,727.0,10.52,22.06,22.05,72.51
ABB,2022.0,16.26,22.02,34.9,0.05,61.32,1.16,552.0,396.0,376.0,1657.0,73.0,152.0,948.0,11.1,23.6,23.67,74.02
ABB,2023.0,17.74,22.55,34.9,0.04,85.0,1.17,745.0,148.0,447.0,1657.0,73.0,113.0,893.0,10.16,18.8,18.79,73.81
ABB,2024.0,20.53,24.84,34.9,0.02,141.75,1.13,797.0,416.0,565.0,1657.0,73.0,83.0,1213.0,9.72,21.69,21.66,73.92
ADANIENSOL,2014.0,,,8.59,0.0,,,0.0,0.0,0.0,175.0,,0.0,0.0,,,,3.66
ADANIENSOL,2015.0,-5.34,77.1,8.59,8.96,1.42,0.01,-1899.0,1864.0,0.0,175.0,0.0,9701.0,-35.0,,,,4.4
ADANIENSOL,2016.0,16.77,87.83,8.59,3.21,2.09,0.19,728.0,816.0,3.0,175.0,0.0,8585.0,1544.0,,,,27.2
ADANIENSOL,2017.0,14.46,68.95,8.59,3.05,2.22,0.22,459.0,1730.0,4.0,175.0,0.0,8975.0,2189.0,,,,25.12
ADANIENSOL,2018.0,28.98,71.65,8.59,1.72,3.31,0.23,-994.0,3192.0,10.0,175.0,0.0,10428.0,2198.0,,,,32.85
ADANIENSOL,2019.0,7.65,38.03,8.59,2.5,2.24,0.22,-459.0,3050.0,5.0,175.0,0.0,20137.0,2591.0,,,,17.67
ADANIENSOL,2020.0,6.18,37.3,8.59,2.85,2.02,0.29,-206.0,5643.0,7.0,175.0,0.0,24246.0,5437.0,144.37,,,42.16
ADANIENSOL,2021.0,13.0,39.79,8.59,3.04,2.39,0.23,-225.0,4009.0,11.0,175.0,0.0,27095.0,3784.0,35.24,28.51,29.67,48.42
ADANIENSOL,2022.0,10.98,37.36,8.59,3.02,2.32,0.24,161.0,3936.0,11.0,175.0,0.0,29902.0,4097.0,31.38,24.33,22.42,45.91
ADANIENSOL,2023.0,9.64,33.99,8.59,2.92,2.19,0.25,-922.0,4699.0,11.0,175.0,0.0,34270.0,3777.0,27.51,2.31,1.92,44.37
ADANIENSOL,2024.0,7.2,34.39,8.59,2.93,2.28,0.28,1095.0,4943.0,10.0,175.0,0.0,37070.0,6038.0,17.85,16.43,14.87,38.74
ADANIENT,2013.0,2.63,12.98,13.64,3.24,2.23,0.41,-7124.0,14790.0,15.0,363.0,10.0,69332.0,7666.0,,,,21.26
ADANIENT,2014.0,4.82,17.08,13.64,3.03,1.85,0.47,221.0,8007.0,20.0,363.0,7.0,71980.0,8228.0,,,,24.27
ADANIENT,2015.0,3.56,19.31,13.64,3.25,1.88,0.49,-2933.0,11465.0,18.0,363.0,8.0,83571.0,8532.0,,,,22.99
ADANIENT,2016.0,2.94,4.95,13.64,1.43,2.01,0.82,3287.0,1825.0,9.0,363.0,4.0,19169.0,5112.0,,,,26.01
ADANIENT,2017.0,2.53,5.21,13.64,1.47,2.11,0.77,-686.0,1460.0,9.0,363.0,4.0,20846.0,774.0,,,,25.0
ADANIENT,2018.0,1.65,5.67,13.64,1.17,1.92,0.64,-4707.0,7649.0,7.0,363.0,6.0,17637.0,2942.0,-4.98,-13.38,-14.14,22.91
ADANIENT,2019.0,1.25,4.88,13.64,0.76,1.52,0.95,5723.0,2487.0,7.0,363.0,6.0,11243.0,3236.0,-5.98,-28.17,-18.94,26.37
ADANIENT,2020.0,2.4,5.29,13.64,0.73,2.01,0.93,1372.0,1082.0,10.0,363.0,10.0,12419.0,2454.0,-7.61,-14.66,-11.09,26.89
ADANIENT,2021.0,2.65,6.34,13.64,0.95,2.18,0.77,-4568.0,8611.0,8.0,363.0,12.0,16227.0,4043.0,3.06,0.9,-2.33,28.86
ADANIENT,2022.0,1.14,5.35,13.64,1.87,1.87,0.68,-15656.0,17041.0,7.0,363.0,14.0,41604.0,1385.0,13.7,-3.16,-4.9,39.15
ADANIENT,2023.0,1.9,6.91,13.64,1.61,2.43,0.9,2167.0,15459.0,22.0,363.0,6.0,53200.0,17626.0,28.84,32.46,25.74,50.01
ADANIENT,2024.0,3.46,11.8,13.64,1.67,2.75,0.6,-8455.0,18767.0,28.0,363.0,5.0,65310.0,10312.0,19.02,45.81,31.95,45.04
ADANIGREEN,2017.0,-9.36,80.28,14.7,3.61,1.45,0.08,-1483.0,1511.0,0.0,67.0,0.0,4347.0,28.0,,,,14.66
ADANIGREEN,2018.0,-9.32,56.96,14.7,7.36,1.6,0.09,-3779.0,4428.0,-1.0,67.0,0.0,9864.0,649.0,,,,15.27
ADANIGREEN,2019.0,-23.08,74.15,14.7,5.76,1.43,0.14,-1041.0,2666.0,-3.0,67.0,0.0,11142.0,1625.0,,,,16.53
ADANIGREEN,2020.0,-2.67,56.89,14.7,6.31,1.35,0.14,-1778.0,3743.0,0.0,67.0,0.0,14866.0,1965.0,,,,17.4
ADANIGREEN,2021.0,5.83,71.73,14.7,11.0,1.35,0.11,-7536.0,9137.0,1.0,67.0,0.0,24209.0,1601.0,,,,22.08
ADANIGREEN,2022.0,9.53,68.42,14.7,20.21,1.54,0.09,-15603.0,18730.0,3.0,67.0,0.0,52832.0,3127.0,59.2,,,50.37
ADANIGREEN,2023.0,12.51,63.91,14.7,7.42,1.94,0.12,3408.0,3857.0,6.0,67.0,0.0,54223.0,7265.0,39.35,,,54.56
ADANIGREEN,2024.0,13.67,79.37,14.7,6.6,1.71,0.1,-13347.0,21060.0,7.0,67.0,0.0,64858.0,7713.0,34.98,,,54.76
ADANIPORTS,2013.0,45.82,66.59,18.1,1.82,5.03,0.17,-3757.0,5136.0,8.0,265.0,12.0,11620.0,1379.0,,,,47.31
ADANIPORTS,2014.0,36.05,60.43,18.1,1.48,3.69,0.2,-1378.0,2510.0,8.0,265.0,12.0,12979.0,1132.0,,,,47.42
ADANIPORTS,2015.0,37.78,63.43,18.1,1.65,3.9,0.19,572.0,2485.0,11.0,265.0,10.0,17776.0,3057.0,,,,47.33
ADANIPORTS,2016.0,40.17,64.38,18.1,1.65,4.72,0.19,-1772.0,4153.0,14.0,265.0,8.0,22342.0,2381.0,,,,47.37
ADANIPORTS,2017.0,46.24,64.2,18.1,1.27,5.78,0.19,1434.0,2629.0,19.0,265.0,7.0,22214.0,4063.0,,,,47.62
ADANIPORTS,2018.0,32.59,63.21,18.1,1.07,5.07,0.24,1762.0,3846.0,18.0,265.0,11.0,22370.0,5608.0,25.92,17.62,17.61,71.51
ADANIPORTS,2019.0,37.03,60.38,18.1,1.14,5.69,0.19,1661.0,4368.0,19.0,265.0,1.0,27712.0,6029.0,17.73,18.37,18.89,67.85
ADANIPORTS,2020.0,31.88,50.09,18.1,1.19,4.04,0.19,6653.0,749.0,19.0,265.0,17.0,30242.0,7402.0,14.05,10.25,11.55,63.97
ADANIPORTS,2021.0,40.23,69.23,18.1,1.18,4.73,0.17,-6508.0,14064.0,25.0,265.0,20.0,35855.0,7556.0,12.04,12.07,12.3,61.66
ADANIPORTS,2022.0,28.93,55.66,18.1,1.15,4.47,0.17,4927.0,5493.0,23.0,265.0,22.0,47935.0,10420.0,15.2,4.89,3.9,64.69
ADANIPORTS,2023.0,25.85,52.5,18.1,1.18,4.77,0.19,-4816.0,16716.0,25.0,265.0,20.0,53434.0,11900.0,12.99,7.88,6.79,61.5
ADANIPORTS,2024.0,30.34,58.36,18.1,0.94,5.95,0.23,8250.0,6768.0,38.0,265.0,16.0,49470.0,15018.0,19.58,14.91,14.87,69.18
ADANIPOWER,2013.0,-34.29,14.35,57.1,9.74,0.69,0.12,-1063.0,4064.0,-10.0,145.0,0.0,41795.0,3001.0,,,,32.86
ADANIPOWER,2014.0,-1.9,29.96,57.1,6.75,1.14,0.26,-1462.0,4700.0,-1.0,145.0,0.0,44150.0,3238.0,,,,36.36
ADANIPOWER,2015.0,-4.37,25.04,57.1,7.82,1.21,0.32,1087.0,4737.0,-3.0,145.0,0.0,44742.0,5824.0,,,,37.17
ADANIPOWER,2016.0,2.17,34.68,57.1,7.06,1.55,0.33,2565.0,2692.0,2.0,145.0,0.0,52729.0,5257.0,,,,39.44
ADANIPOWER,2017.0,-27.3,26.44,57.1,17.49,0.39,0.32,3513.0,1212.0,-16.0,145.0,0.0,52484.0,4725.0,,,,36.49
ADANIPOWER,2018.0,-10.36,26.77,57.1,59.43,1.11,0.29,4581.0,520.0,-5.0,145.0,0.0,52835.0,5101.0,24.85,,,59.85
ADANIPOWER,2019.0,-4.12,20.86,57.1,6.09,1.31,0.35,4626.0,984.0,-3.0,145.0,0.0,46980.0,5610.0,9.28,,,48.3
ADANIPOWER,2020.0,-8.6,21.66,57.1,8.52,1.14,0.35,3294.0,2304.0,-6.0,145.0,0.0,55199.0,5598.0,7.21,,,45.25
ADANIPOWER,2021.0,4.84,33.13,57.1,4.01,2.08,0.33,4826.0,2188.0,3.0,145.0,0.0,52519.0,7014.0,0.66,18.18,8.45,44.54
ADANIPOWER,2022.0,17.73,35.66,57.1,2.66,3.37,0.34,11007.0,774.0,13.0,145.0,0.0,49145.0,10233.0,4.15,,,60.71
ADANIPOWER,2023.0,27.67,26.04,57.1,1.42,4.29,0.45,9976.0,1545.0,28.0,145.0,0.0,42350.0,8431.0,13.81,,,77.59
ADANIPOWER,2024.0,41.37,36.2,57.1,0.8,8.3,0.55,17651.0,3481.0,54.0,145.0,0.0,34616.0,14170.0,16.09,,,82.26
AMBUJACEM,2012.0,13.25,25.37,9.24,0.01,32.59,0.79,1472.0,388.0,8.0,205.0,43.0,60.0,1860.0,,,,31.93
AMBUJACEM,2013.0,13.95,18.22,9.24,0.01,30.73,0.71,771.0,496.0,8.0,205.0,44.0,48.0,1267.0,,,,31.29
AMBUJACEM,2014.0,14.94,19.43,9.24,0.0,35.65,0.72,1219.0,456.0,10.0,205.0,46.0,34.0,1675.0,,,,32.68
AMBUJACEM,2015.0,8.56,16.34,9.24,0.0,20.6,0.67,1474.0,83.0,5.0,205.0,54.0,35.0,1557.0,,,,24.81
AMBUJACEM,2016.0,7.14,15.83,9.24,0.0,23.67,0.61,-1355.0,4165.0,6.0,205.0,50.0,29.0,2810.0,,,,22.34
AMBUJACEM,2017.0,8.24,16.34,9.24,0.0,20.35,0.66,2678.0,738.0,8.0,205.0,47.0,24.0,3416.0,19.35,8.53,0.0,45.95
AMBUJACEM,2018.0,11.42,15.4,9.24,0.0,24.96,0.7,938.0,765.0,11.0,205.0,14.0,40.0,1703.0,23.24,18.39,6.58,51.83
AMBUJACEM,2019.0,10.27,16.96,9.24,0.0,30.58,0.67,3548.0,1191.0,11.0,205.0,14.0,41.0,4739.0,22.18,13.35,1.92,49.95
AMBUJACEM,2020.0,12.67,20.42,9.24,0.02,37.81,0.62,3515.0,1317.0,12.0,205.0,151.0,471.0,4832.0,21.04,30.91,19.14,51.22
AMBUJACEM,2021.0,12.81,21.44,9.24,0.02,44.26,0.64,3302.0,2007.0,14.0,205.0,45.0,477.0,5309.0,7.59,20.95,18.47,37.02
AMBUJACEM,2023.0,7.77,13.15,9.24,0.02,28.56,0.75,-13746.0,14481.0,13.0,205.0,19.0,523.0,735.0,8.38,0.34,3.4,34.11
AMBUJACEM,2024.0,14.29,19.3,9.24,0.02,28.26,0.51,-3295.0,8941.0,16.0,205.0,12.0,699.0,5646.0,4.12,11.23,7.78,34.12
APOLLOHOSP,2013.0,8.04,16.24,13.81,0.44,6.26,0.78,-290.0,733.0,22.0,522.0,25.0,1213.0,443.0,,,,31.79
APOLLOHOSP,2014.0,7.23,15.52,13.81,0.45,5.83,0.81,17.0,356.0,23.0,522.0,25.0,1344.0,373.0,,,,31.25
APOLLOHOSP,2015.0,6.53,14.37,13.81,0.63,6.64,0.79,-289.0,759.0,24.0,522.0,24.0,1992.0,470.0,,,,30.13
APOLLOHOSP,2016.0,3.82,11.12,13.81,0.85,4.31,0.84,-291.0,888.0,17.0,522.0,35.0,2834.0,597.0,,,,28.07
APOLLOHOSP,2017.0,1.81,10.12,13.81,0.94,3.09,0.9,-529.0,1152.0,16.0,522.0,38.0,3125.0,623.0,,,,26.63
APOLLOHOSP,2018.0,0.73,9.72,13.81,1.05,2.8,0.96,132.0,405.0,8.0,522.0,59.0,3427.0,537.0,16.94,-27.67,-18.32,46.18
APOLLOHOSP,2019.0,2.08,11.13,13.81,1.1,3.35,1.05,194.0,711.0,17.0,522.0,35.0,3673.0,905.0,17.16,-8.68,-5.87,48.02
APOLLOHOSP,2020.0,3.84,14.15,13.81,1.08,3.4,1.0,1004.0,289.0,33.0,522.0,18.0,3596.0,1293.0,17.0,5.22,6.58,49.38
APOLLOHOSP,2021.0,1.3,10.8,13.81,0.9,2.77,0.93,385.0,880.0,10.0,522.0,29.0,4160.0,1265.0,11.42,-10.23,-10.07,40.28
APOLLOHOSP,2022.0,7.56,14.93,13.81,0.72,6.75,1.11,949.0,747.0,73.0,522.0,16.0,4068.0,1696.0,15.11,53.27,35.47,52.19
APOLLOHOSP,2023.0,5.08,12.43,13.81,0.7,5.62,1.15,520.0,857.0,57.0,522.0,26.0,4332.0,1377.0,15.04,69.68,48.1,49.94
APOLLOHOSP,2024.0,4.91,12.56,13.81,0.77,5.57,1.14,383.0,1537.0,63.0,522.0,26.0,5333.0,1920.0,14.66,36.13,29.95,49.29
ASIANPAINT,2013.0,11.04,16.54,31.45,0.07,44.07,1.55,724.0,463.0,12.0,188.0,40.0,251.0,1187.0,,,,55.9
ASIANPAINT,2014.0,10.34,16.4,31.45,0.06,44.33,1.51,816.0,586.0,13.0,188.0,42.0,249.0,1402.0,,,,55.12
ASIANPAINT,2015.0,10.48,16.47,31.45,0.09,56.79,1.53,723.0,465.0,15.0,188.0,42.0,418.0,1188.0,,,,55.33
ASIANPAINT,2016.0,12.63,19.09,31.45,0.05,59.96,1.35,1377.0,866.0,18.0,188.0,41.0,323.0,2243.0,,,,56.76
ASIANPAINT,2017.0,13.38,19.88,31.45,0.07,90.05,1.21,846.0,681.0,20.0,188.0,51.0,560.0,1527.0,,,,56.84
ASIANPAINT,2018.0,12.47,19.04,31.45,0.06,86.34,1.22,557.0,1556.0,21.0,188.0,41.0,533.0,2113.0,9.88,12.58,11.84,67.12
ASIANPAINT,2019.0,11.48,19.57,31.45,0.14,36.72,1.18,1552.0,918.0,22.0,188.0,47.0,1320.0,2470.0,9.5,11.82,11.1,65.13
ASIANPAINT,2020.0,13.73,20.57,31.45,0.11,44.24,1.25,2520.0,518.0,28.0,188.0,43.0,1118.0,3038.0,8.22,14.22,13.3,66.17
ASIANPAINT,2021.0,14.77,22.36,31.45,0.09,56.39,1.07,3142.0,541.0,33.0,188.0,55.0,1093.0,3683.0,8.76,12.21,12.89,67.18
ASIANPAINT,2022.0,10.6,16.51,31.45,0.11,53.68,1.27,669.0,317.0,32.0,188.0,61.0,1587.0,986.0,14.08,8.88,9.86,71.17
ASIANPAINT,2023.0,12.16,18.15,31.45,0.12,46.47,1.34,2911.0,1282.0,43.0,188.0,60.0,1933.0,4193.0,15.44,14.86,15.41,74.64
ASIANPAINT,2024.0,15.66,21.37,31.45,0.13,41.0,1.19,3556.0,2548.0,57.0,188.0,58.0,2474.0,6104.0,13.03,20.28,20.97,75.23
ATGL,2018.0,11.79,26.64,20.5,1.32,3.57,0.49,,,6.0,36.0,0.0,1345.0,,,,,42.87
ATGL,2019.0,13.32,26.47,20.5,0.36,5.71,0.84,,,2.0,36.0,12.0,394.0,,,,,48.87
ATGL,2020.0,23.25,31.73,20.5,0.29,15.59,0.76,,,4.0,36.0,6.0,428.0,,,,,54.62
ATGL,2021.0,27.3,41.51,20.5,0.27,18.35,0.53,,,4.0,36.0,6.0,529.0,,,,,53.1
ATGL,2022.0,16.75,25.44,20.5,0.43,15.45,0.69,,,5.0,36.0,5.0,1035.0,,,,,50.35
ATGL,2023.0,12.47,19.87,20.5,0.48,11.85,0.78,,,5.0,36.0,5.0,1422.0,,26.08,27.51,-3.58,71.0
ATGL,2024.0,14.93,24.67,20.5,0.43,10.5,0.68,,,6.0,36.0,4.0,1557.0,,21.09,23.88,24.57,71.04
AXISBANK,2013.0,19.05,30.58,18.4,8.93,1.27,0.08,,,22.0,509.0,16.0,296254.0,,,,,40.05
AXISBANK,2014.0,20.29,31.47,18.4,8.68,1.3,0.08,,,26.0,509.0,15.0,333280.0,,,,,40.68
AXISBANK,2015.0,20.74,31.36,18.4,9.05,1.33,0.08,,,31.0,509.0,15.0,406638.0,,,,,40.99
AXISBANK,2016.0,20.06,32.61,18.4,8.82,1.43,0.08,,,35.0,509.0,14.0,472150.0,,,,,40.59
AXISBANK,2017.0,8.26,53.45,18.4,9.36,2.04,0.07,,,15.0,509.0,33.0,527437.0,,,,,28.94
AXISBANK,2018.0,0.6,63.12,18.4,9.52,2.63,0.07,,,1.0,509.0,0.0,611425.0,,10.99,-44.37,-46.11,34.41
AXISBANK,2019.0,8.51,49.39,18.4,10.5,2.07,0.07,,,18.0,509.0,6.0,711996.0,,12.41,-5.54,-7.09,44.25
AXISBANK,2020.0,2.6,55.98,18.4,9.23,2.26,0.07,,,6.0,509.0,0.0,797337.0,,12.04,-26.05,-28.0,37.21
AXISBANK,2021.0,10.4,50.12,18.4,8.21,2.59,0.06,,,22.0,509.0,0.0,850551.0,,9.1,-4.34,-8.87,41.05
AXISBANK,2022.0,19.33,44.47,18.4,8.63,1.97,0.06,,,42.0,509.0,2.0,1020943.0,,8.63,28.77,22.87,48.44
AXISBANK,2023.0,11.25,34.16,18.4,8.88,1.8,0.06,,,31.0,509.0,3.0,1152038.0,,13.22,103.28,98.73,47.78
AXISBANK,2024.0,22.73,34.69,18.4,8.25,1.69,0.07,,,81.0,509.0,1.0,1295302.0,,14.74,39.67,35.1,59.11
BAJAJ-AUTO,2013.0,15.65,18.26,26.5,0.01,4446.0,1.58,,,108.0,1109.0,42.0,116.0,,,,,59.63
BAJAJ-AUTO,2014.0,16.79,20.67,26.5,0.01,4837.0,1.32,,,117.0,1109.0,43.0,59.0,,,,,59.6
BAJAJ-AUTO,2015.0,14.01,19.12,26.5,0.01,726.0,1.35,,,105.0,1109.0,48.0,112.0,,,,,56.78
BAJAJ-AUTO,2016.0,17.99,21.23,26.5,0.01,5987.0,1.31,,,140.0,1109.0,39.0,118.0,,,,,60.26
BAJAJ-AUTO,2017.0,18.75,20.36,26.5,0.01,5897.0,1.01,,,141.0,1109.0,39.0,120.0,,,,,58.98
BAJAJ-AUTO,2018.0,16.74,19.22,26.5,0.01,6250.0,1.0,,,146.0,1109.0,41.0,121.0,,4.71,6.13,6.21,63.17
BAJAJ-AUTO,2019.0,16.23,17.12,26.5,0.01,1806.5,1.05,,,170.0,1109.0,35.0,125.0,,8.56,7.83,7.76,66.96
BAJAJ-AUTO,2020.0,17.42,17.08,26.5,0.01,2313.67,1.13,,,180.0,1109.0,67.0,126.0,,6.74,11.49,11.38,66.34
BAJAJ-AUTO,2021.0,17.51,17.8,26.5,0.0,929.71,0.83,,,168.0,1109.0,83.0,121.0,,4.21,3.64,3.71,61.64
BAJAJ-AUTO,2022.0,18.6,15.87,26.5,0.0,881.11,0.94,,,213.0,1109.0,66.0,123.0,,8.79,8.62,8.6,68.3
BAJAJ-AUTO,2023.0,16.62,17.73,26.5,0.0,204.2,1.04,,,214.0,1109.0,65.0,124.0,,7.66,7.51,7.95,65.91
BAJAJ-AUTO,2024.0,17.18,19.53,26.5,0.07,174.42,1.14,,,276.0,1109.0,29.0,1912.0,,8.13,9.36,10.18,67.65
BAJAJFINSV,2013.0,27.49,48.8,11.72,1.67,3.27,0.12,,,10.0,428.0,2.0,12991.0,,,,,34.44
BAJAJFINSV,2014.0,36.38,74.56,11.72,2.09,2.88,0.08,,,10.0,428.0,2.0,19507.0,,,,,34.05
BAJAJFINSV,2015.0,21.25,48.62,11.72,2.37,2.47,0.13,,,11.0,428.0,2.0,26312.0,,,,,32.63
BAJAJFINSV,2016.0,13.51,32.82,11.72,2.65,2.34,0.2,,,12.0,428.0,1.0,36062.0,,,,,27.9
BAJAJFINSV,2017.0,14.08,35.55,11.72,2.99,2.34,0.19,,,14.0,428.0,1.0,48282.0,,,,,28.3
BAJAJFINSV,2018.0,12.71,32.83,11.72,3.21,2.38,0.2,,,17.0,428.0,1.0,65695.0,,32.47,13.53,11.2,51.52
BAJAJFINSV,2019.0,12.61,35.29,11.72,4.2,2.26,0.2,,,20.0,428.0,1.0,99754.0,,47.89,19.66,14.87,51.89
BAJAJFINSV,2020.0,11.03,33.59,11.72,4.06,1.92,0.22,,,21.0,428.0,2.0,127212.0,,36.82,20.0,13.81,50.3
BAJAJFINSV,2021.0,12.16,32.42,11.72,3.59,2.12,0.22,,,28.0,428.0,1.0,128461.0,,24.16,21.56,18.47,50.26
BAJAJFINSV,2022.0,12.15,31.36,11.72,4.0,2.23,0.21,,,29.0,428.0,1.0,161179.0,,22.79,19.23,15.68,49.87
BAJAJFINSV,2023.0,14.88,36.39,11.72,4.57,2.41,0.2,,,40.0,428.0,2.0,212265.0,,20.09,23.93,18.66,51.67
BAJAJFINSV,2024.0,14.13,37.04,11.72,4.79,2.2,0.21,,,51.0,428.0,2.0,288933.0,,20.97,23.75,20.59,51.41
BAJAJHLDNG,2013.0,550.74,95.55,14.8,0.0,,0.03,,,167.0,5375.0,15.0,0.0,,,,,37.55
BAJAJHLDNG,2014.0,469.98,94.56,14.8,0.0,,0.03,,,179.0,5375.0,17.0,0.0,,,,,37.5
BAJAJHLDNG,2015.0,387.21,92.37,14.8,0.0,,0.04,,,182.0,5375.0,19.0,0.0,,,,,37.53
BAJAJHLDNG,2016.0,481.91,91.28,14.8,0.0,,0.03,,,204.0,5375.0,16.0,0.0,,,,,37.53
BAJAJHLDNG,2017.0,293.71,74.58,14.8,0.0,,0.05,,,222.0,5375.0,15.0,0.0,,,,,37.62
BAJAJHLDNG,2018.0,632.14,84.52,14.8,0.0,,0.02,,,239.0,5375.0,17.0,0.0,,4.5,7.42,7.43,42.69
BAJAJHLDNG,2019.0,707.19,80.51,14.8,0.0,,0.02,,,274.0,5375.0,12.0,0.0,,0.38,8.92,8.89,39.59
BAJAJHLDNG,2020.0,708.05,69.2,14.8,0.01,258.38,0.01,,,269.0,5375.0,15.0,168.0,,-3.65,8.71,8.13,38.37
BAJAJHLDNG,2021.0,799.56,77.02,14.8,0.0,950.75,0.01,,,328.0,5375.0,12.0,136.0,,-0.56,10.04,9.96,39.09
BAJAJHLDNG,2022.0,852.48,75.83,14.8,0.0,1421.0,0.01,,,364.0,5375.0,32.0,114.0,,-10.48,10.78,10.4,37.66
BAJAJHLDNG,2023.0,947.51,72.8,14.8,0.0,721.86,0.01,,,436.0,5375.0,28.0,93.0,,4.44,13.25,12.78,42.66
BAJAJHLDNG,2024.0,432.73,91.77,14.8,0.0,3764.5,0.03,,,653.0,5375.0,20.0,63.0,,31.61,19.3,18.97,61.78
BAJFINANCE,2015.0,16.65,32.49,22.1,5.55,68.35,0.16,,,18.0,1402.0,10.0,26655.0,,,,,44.77
BAJFINANCE,2016.0,17.52,32.25,22.1,4.99,68.03,0.16,,,24.0,1402.0,10.0,37025.0,,,,,45.43
BAJFINANCE,2017.0,18.42,32.6,22.1,5.13,149.05,0.16,,,33.0,1402.0,11.0,49250.0,,,,,45.88
BAJFINANCE,2018.0,19.58,32.28,22.1,4.2,414.6,0.15,,,43.0,1402.0,9.0,66557.0,,,,,46.17
BAJFINANCE,2019.0,21.61,29.5,22.1,5.16,422.15,0.15,,,69.0,1402.0,9.0,101588.0,,,,,47.37
BAJFINANCE,2020.0,19.96,34.73,22.1,4.02,1020.89,0.16,,,87.0,1402.0,11.0,129806.0,,37.37,42.43,37.04,71.43
BAJFINANCE,2021.0,16.57,40.64,22.1,3.57,3621.0,0.16,,,73.0,1402.0,14.0,131634.0,,29.59,28.15,24.92,68.64
BAJFINANCE,2022.0,22.21,37.55,22.1,3.78,-700.65,0.15,,,116.0,1402.0,17.0,165232.0,,25.98,30.8,28.58,71.37
BAJFINANCE,2023.0,27.79,30.65,22.1,3.99,-2546.4,0.15,,,190.0,1402.0,16.0,216690.0,,26.58,35.75,34.6,73.29
BAJFINANCE,2024.0,26.29,29.29,22.1,3.82,2689.17,0.15,,,233.0,1402.0,15.0,293346.0,,24.35,29.32,27.56,72.73
BANKBARODA,2013.0,13.25,30.05,16.7,15.3,2.43,0.07,,,23.0,231.0,19.0,509192.0,,,,,31.07
BANKBARODA,2014.0,12.45,29.78,16.7,16.3,2.17,0.06,,,23.0,231.0,19.0,616973.0,,,,,29.49
BANKBARODA,2015.0,8.79,29.98,16.7,15.84,2.47,0.06,,,18.0,231.0,18.0,665483.0,,,,,25.79
BANKBARODA,2016.0,-10.99,55.44,16.7,14.6,4.23,0.07,,,-22.0,231.0,0.0,620536.0,,,,,16.7
BANKBARODA,2017.0,4.17,43.28,16.7,15.06,2.42,0.06,,,8.0,231.0,15.0,648499.0,,,,,20.53
BANKBARODA,2018.0,-3.99,56.65,16.7,14.44,3.26,0.06,,,-7.0,231.0,0.0,672311.0,,4.79,,,22.24
BANKBARODA,2019.0,2.2,48.79,16.7,13.35,3.27,0.06,,,4.0,231.0,0.0,734456.0,,5.51,-25.37,-29.52,24.67
BANKBARODA,2020.0,1.24,51.44,16.7,14.05,3.33,0.07,,,2.0,231.0,0.0,1068981.0,,11.93,-24.31,-35.56,32.83
BANKBARODA,2021.0,2.18,51.23,16.7,12.95,2.59,0.06,,,3.0,231.0,0.0,1067173.0,,10.16,,,30.53
BANKBARODA,2022.0,10.81,51.12,16.7,12.9,2.61,0.05,,,15.0,231.0,19.0,1185331.0,,10.54,33.73,13.4,39.87
BANKBARODA,2023.0,15.88,40.45,16.7,12.78,2.35,0.06,,,29.0,231.0,19.0,1342592.0,,15.46,,,52.02
BANKBARODA,2024.0,15.94,37.49,16.7,12.14,1.9,0.07,,,36.0,231.0,21.0,1453761.0,,17.48,74.51,55.18,54.44
BEL,2013.0,14.52,10.66,26.3,4.0,184.43,139.4,,,1.0,24.0,20.0,24.0,,,,,60.47
BEL,2014.0,14.61,14.19,26.3,3.0,194.71,141.7,,,1.0,24.0,20.0,21.0,,,,,60.67
BEL,2015.0,16.88,16.62,26.3,3.71,240.86,144.76,,,2.0,24.0,20.0,26.0,,,,,63.12
